frontUserName,content,memberLevel,star,itemId,cup,color
1****5,不错，尺码合适，舒适,5,5,1634007,75B,蓝花灰
1****9,很舒服不错,3,5,1634007,80C,蓝花灰
t****t,舒服，清洗方便，就是感觉里面的垫片质量一般，怕时间长了会坏,2,5,1634007,75B,粉花灰
s****6,十分舒服,4,5,1634007,80C,蓝花灰
༺****༻,好,4,5,1634007,80C,粉花灰
m****6,透气舒适,4,5,1634007,75B,粉花灰
小****子,好穿,4,5,1634007,75B,粉花灰
1****2,质量很好，就是老母确实太胖，她穿着有点紧,4,5,1634007,85D,蓝花灰
1****8,额kiss,4,5,1634007,85D,粉花灰
阿****,一点都不好,2,5,1634007,85D,粉花灰
1****6,可以,4,5,1634007,80C,粉花灰
叮****,很舒服，就怕运动时兜不紧,5,5,1634007,80C,蓝花灰
1****7,内衣是为散步准备的，还可以,5,5,1634007,75B,蓝花灰
1****6,非常满意！,3,5,1634007,80C,粉花灰
1****7,舒适,4,5,1634007,80C,蓝花灰
丘****l,很舒服，应该很适合孕妇穿着。,5,5,1634007,75B,蓝花灰
j****i,内衣不理想，没有图片上那么好。,5,5,1634007,85D,粉花灰
c****y,穿着很舒服,5,5,1634007,75B,粉花灰
1****9,还可以,5,5,1634007,80C,蓝花灰
1****8,柔软舒服,3,5,1634007,75B,粉花灰
小****熊,好,2,5,1634007,75B,蓝花灰
1****8,满意,6,5,1634007,75B,粉花灰
蛋****,舒服,5,5,1634007,85D,粉花灰
M****脸,穿着舒服，不嘞。很好,5,5,1634007,80C,蓝花灰
1****3,非常好的文胸！,4,5,1634007,80C,粉花灰
1****8,很柔软,4,5,1634007,75B,粉花灰
1****4,其它都好，就是内海棉垫质量不怎样，洗了一次后出行折缀，有換的不。,3,5,1634007,80C,粉花灰
y****n,不错,4,5,1634007,75B,蓝花灰
l****a,舒适,5,5,1634007,80C,蓝花灰
m****3,面料舒服，夏天穿很好,5,5,1634007,75B,粉花灰
张****3,面料柔软舒适,2,5,1634007,80C,蓝花灰
m****5,很好的,4,5,1634007,75B,蓝花灰
m****莫,很好,6,5,1634007,85D,蓝花灰
洁****福,不错哟,5,5,1634007,80C,蓝花灰
洁****福,喜欢,5,5,1634007,80C,粉花灰
1****3,很不错,5,5,1634007,85D,粉花灰
1****7,舒适,4,5,1634007,75B,粉花灰
串****,不错，已经买第二个了,3,5,1634007,75B,蓝花灰
维****,未使用，看上去喜欢,5,5,1634007,75B,粉花灰
1****1,挺好,4,5,1634007,75B,粉花灰
1****1,挺好,4,5,1634007,75B,蓝花灰
m****6,以前买过，回购，就是洗涤时插垫老是会跑、有点麻烦,3,4,1634007,75B,粉花灰
w****t,回购的，发现用来做瑜伽刚刚好,3,5,1634007,75B,粉花灰
1****9,内衣好穿，就是买大了一点点，舒服,3,4,1634007,80C,粉花灰
1****8,质量不行，穿了皮肤过敏,4,1,1634007,75B,粉花灰
明****,很舒服，没有压迫感,5,5,1634007,75B,粉花灰
d****z,好,3,5,1634007,85D,粉花灰
1****3,不错,6,5,1634007,85D,蓝花灰
1****9,舒适，,6,5,1634007,75B,粉花灰
1****9,舒适,6,5,1634007,75B,蓝花灰
周****芳,很舒服，就是插垫薄，有点容易变形,4,4,1634007,75B,蓝花灰
1****4,真的很好👍肯定会回购的,5,5,1634007,80C,粉花灰
黑****官,穿着舒服，非常舒服，大爱。,4,5,1634007,75B,蓝花灰
果****,一直喜欢,6,5,1634007,75B,粉花灰
m****2,这个无钢圈文胸是我在网易购物以来最不好的体验了，面料摸着柔软可没想到穿在身上超级不舒服😔刺囊人的厉害，因为之前用过的所有产品都蛮好的，所以回家就洗了，没法退，唉😔怎么当初买了俩呢就,4,2,1634007,80C,蓝花灰
闫****,很舒服,3,5,1634007,80C,蓝花灰
小****阳,。,6,5,1634007,80C,蓝花灰
九****,超级好穿。,6,5,1634007,85D,蓝花灰
九****,非常舒服。,6,5,1634007,85D,粉花灰
S****.,好,6,5,1634007,85D,粉花灰
1****1,第二次购买了，穿着很舒服，没有束缚感，满意。,4,5,1634007,80C,粉花灰
J****r,买了三款，这个是最舒服的,5,5,1634007,75B,粉花灰
b****u,挺好的,3,4,1634007,75B,蓝花灰
1****2,好用,3,5,1634007,75B,蓝花灰
朵****云,好,6,5,1634007,80C,粉花灰
m****2,这个无钢圈文胸是我在网易购物以来最不好的体验了，面料摸着柔软可没想到穿在身上超级不舒服😔刺囊人的厉害，因为之前用过的所有产品都蛮好的，所以回家就洗了，没法退，唉😔怎么当初买了俩呢就,4,2,1634007,80C,粉花灰
w****g,非常好，推荐购买，一如既往,5,5,1634007,75B,蓝花灰
周****惠,面料很舒服,3,5,1634007,85D,粉花灰
c****y,很软，同时很容易扭曲变形,3,3,1634007,85D,蓝花灰
潘****红,闺女挺喜欢的，穿着舒适，打算再来一件,5,5,1634007,85D,蓝花灰
劉****屏,感覺有點大,5,5,1634007,75B,蓝花灰
月****u,很好,5,5,1634007,80C,粉花灰
1****3,好,5,5,1634007,75B,粉花灰
K****e,回购的,5,5,1634007,75B,粉花灰
m****1,很舒服很舒服很舒服，内衣都换成严选了，不想穿其他的了,3,5,1634007,80C,粉花灰
d****u,随身舒适，非常好,6,5,1634007,80C,蓝花灰
o****3,除了杯型不太适合外背扣处有刺嗝皮肤的比较不适的“毛刺”。想看是不是大个码会不会好点，于是换货了。,5,4,1634007,75B,蓝花灰
亦****,自己买过，感觉很好，这次给女儿买的，应该喜欢！,2,5,1634007,85D,粉花灰
m****5,适合大胸，想穿有点大了。,5,5,1634007,75B,蓝花灰
s****1,内衣非常不错，穿着很舒服,5,5,1634007,75B,蓝花灰
s****1,是我喜欢的类型,5,5,1634007,75B,粉花灰
,罩杯有A就更好了,5,5,1634007,75B,蓝花灰
卡****诺,很舒服的文胸，值得拥有。,5,5,1634007,75B,蓝花灰
H****e,不适合小胸的。,4,3,1634007,75B,粉花灰
1****7,不退,6,5,1634007,85D,粉花灰
J****a,好,6,5,1634007,75B,蓝花灰
l****6,好,5,5,1634007,75B,粉花灰
1****7,小了&#39;,6,4,1634007,85D,蓝花灰
烟****茫,不错,6,5,1634007,80C,粉花灰
坚****底,不错不错物美价廉 严选的东西一直都是这样 我喜欢不错不错物美价廉 严选的东西一直都是这样 我喜欢不错不错物美价廉 严选的东西一直都是这样 我喜欢,6,5,1634007,85D,蓝花灰
b****8,很舒适，尺寸合适，颜色喜欢！,3,5,1634007,80C,粉花灰
b****8,很舒适，尺寸合适，颜色喜欢！,3,5,1634007,80C,蓝花灰
柴****妞,质量很好,5,5,1634007,75B,粉花灰
x****6,很透气！很轻薄！但是杯子容易移位！,5,5,1634007,75B,蓝花灰
1****7,舒服极了,6,5,1634007,85D,蓝花灰
芝****花,不错,4,5,1634007,75B,蓝花灰
1****6,全包式的，挺薄的，夏天应该也可以,4,5,1634007,80C,蓝花灰
m****8,穿着很舒服，不勒肉。,4,5,1634007,85D,蓝花灰
b****h,不错很舒服，价格还可以,3,5,1634007,80C,蓝花灰
林****,很舒服。,3,5,1634007,85D,蓝花灰
宇****子,还不错。。。。。,5,5,1634007,80C,蓝花灰
宇****子,还可以,5,5,1634007,80C,粉花灰
1****3,还行吧,6,5,1634007,80C,粉花灰
M****y,内衣很好穿 适合睡觉 运动,5,5,1634007,75B,粉花灰
1****8,应该还好，还未用,3,5,1634007,75B,蓝花灰
养****鱼,柔软舒适透气，家居必备吧。,5,5,1634007,80C,蓝花灰
烟****茫,不错，挺合身挺舒服,6,5,1634007,85D,蓝花灰
m****0,穿着舒适很喜欢,5,5,1634007,75B,蓝花灰
黑****,舒适好穿,6,5,1634007,80C,蓝花灰
1****5,质量一般,2,5,1634007,80C,蓝花灰
h****u,买给老妈的，要求不勒，很满意,5,5,1634007,85D,蓝花灰
y****6,第二次购买 给自己 老妈 婆婆 都买了,6,5,1634007,80C,蓝花灰
y****6,第二次购买 给自己 老妈 婆婆 都买了,6,5,1634007,85D,蓝花灰
m****4,很好 舒适 实用 严选值得信赖,6,5,1634007,75B,蓝花灰
b****5,很舒服，拢胸效果好,5,5,1634007,80C,蓝花灰
H****g,下围有些松，舒服，但托举能力还是不如钢圈内衣。,5,5,1634007,75B,蓝花灰
1****8,质量不错，穿着有点宽松，不知道是不是买大了，总体来说性价比一般，不如之前买的两款便宜的穿着好,4,5,1634007,80C,粉花灰
b****5,老妈非常喜欢,5,5,1634007,85D,粉花灰
w****i,妈妈说不错，舒适。,6,5,1634007,85D,蓝花灰
花****y,挺好的,5,5,1634007,75B,蓝花灰
1****9,舒服！舒服！,5,5,1634007,75B,蓝花灰
z****v,很好,6,5,1634007,80C,粉花灰
悠****,严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。,4,5,1634007,75B,蓝花灰
张****予,一点都不好，价钱还贵,4,5,1634007,85D,蓝花灰
契****,非常舒服，遗憾的是没有肉色的，还会关注，回购。,5,5,1634007,80C,蓝花灰
1****0,买了3个内衣了，好,5,5,1634007,80C,粉花灰
米****安,还可以吧,5,5,1634007,75B,蓝花灰
1****7,好用，,5,5,1634007,85D,蓝花灰
J****a,好,6,5,1634007,80C,蓝花灰
李****兔,第三件了 不错 很舒服 吸汗,6,5,1634007,80C,粉花灰
s****2,大小合适，面料柔软细腻,4,5,1634007,75B,蓝花灰
1****7,舒适透气,5,5,1634007,85D,粉花灰
1****8,非常舒服,4,5,1634007,85D,蓝花灰
w****i,棒,6,5,1634007,80C,蓝花灰
小****如,挺舒服的，送货太睌了,5,5,1634007,85D,蓝花灰
1****5,不错的运动款，女儿很喜欢,4,5,1634007,80C,蓝花灰
A****才,好,6,5,1634007,80C,蓝花灰
雨****,买的第二件了，虽然形状不太好，但是舒服，颜色是蓝灰,5,5,1634007,75B,蓝花灰
l****5,穿着舒服,5,5,1634007,75B,蓝花灰
y****6,好,6,5,1634007,85D,蓝花灰
w****i,满意,6,5,1634007,80C,粉花灰
s****t,不错,5,5,1634007,80C,蓝花灰
1****0,非常满意很喜欢！穿着舒服😊，感觉很轻松，值得推荐,3,5,1634007,80C,粉花灰
李****兔,底围太小了 穿不了 送人了,6,5,1634007,75B,粉花灰
1****6,舒适，热天穿再也不怕勒,3,5,1634007,80C,粉花灰
平****,好舒服的，还要再买。,4,5,1634007,85D,蓝花灰
慕****蓉,好,5,5,1634007,85D,蓝花灰
H****欣,舒服,3,5,1634007,75B,粉花灰
m****7,这个可以，大小  款式合适！,3,5,1634007,80C,粉花灰
b****8,舒服好穿,3,5,1634007,75B,蓝花灰
K****e,很满意,5,5,1634007,75B,蓝花灰
m****3,ududdx,6,5,1634007,75B,蓝花灰
1****0,舒服，尤其适合胸部丰满又不喜欢钢圈束缚的,3,5,1634007,85D,粉花灰
z****1,很好很好很好很好,5,5,1634007,75B,蓝花灰
j****0,买给妈妈的，妈妈很喜欢,4,5,1634007,80C,粉花灰
J****H,买给妈妈，她反馈很好,5,5,1634007,85D,蓝花灰
帆****天,回购了好几个,6,5,1634007,80C,粉花灰
1****3,柔软舒适,3,5,1634007,85D,粉花灰
1****3,大了！,4,5,1634007,85D,粉花灰
亦****,回购商品！比较舒服！,2,5,1634007,80C,蓝花灰
m****1,回购，舒服,6,5,1634007,85D,蓝花灰
小****妮,买了4件了很舒服,6,5,1634007,85D,粉花灰
小****妮,买了4件了很舒服,6,5,1634007,85D,蓝花灰
1****5,东西不错😊,5,5,1634007,75B,蓝花灰
陈****月,第二次购买,5,5,1634007,75B,蓝花灰
1****6,终于买到理想中的胸衣了,4,5,1634007,80C,蓝花灰
1****3,合适,4,5,1634007,80C,粉花灰
王****.,这个很喜欢，别人买了推荐给我的，是买来当孕妇内衣的，穿起来蛮舒服的，尺寸也还好……第一次在严选买东西，还不错的体验吧。,3,5,1634007,75B,蓝花灰
j****m,会回购！穿着舒适！,4,5,1634007,75B,蓝花灰
1****0,不错回购的，好,5,5,1634007,80C,蓝花灰
1****3,还可以吧吧,5,5,1634007,80C,蓝花灰
z****4,舒服😊,5,5,1634007,80C,蓝花灰
黄****妮,挺舒服啊,6,5,1634007,80C,粉花灰
1****3,还可以吧,5,5,1634007,80C,粉花灰
1****6,居家穿,5,5,1634007,80C,粉花灰
1****6,大小合适,5,5,1634007,80C,粉花灰
f****7,不错,4,5,1634007,75B,蓝花灰
m****i,文胸还可以就是尺码买错了，退货了。,4,5,1634007,75B,粉花灰
1****7,好,5,5,1634007,80C,粉花灰
帆****天,很舒服会回购,6,5,1634007,80C,粉花灰
张****,摸上去质感挺不错。,6,5,1634007,75B,粉花灰
帆****天,真的很不错,6,5,1634007,80C,蓝花灰
婷****,质量还可以,3,5,1634007,75B,蓝花灰
大****,舒服，不聚拢,2,5,1634007,75B,粉花灰
大****,舒服，不聚拢,2,5,1634007,80C,蓝花灰
诗****亲,客服都是有娘生没有娘教的东西,6,5,1634007,85D,粉花灰
m****5,👌,6,5,1634007,80C,蓝花灰
云****,这款内衣穿着不是很舒服～,4,5,1634007,80C,粉花灰
爱****奇,赞赞赞赞赞赞赞赞赞,6,5,1634007,80C,粉花灰
1****1,赞赞赞赞赞赞赞下,5,5,1634007,80C,蓝花灰
1****8,严选上购买东西，售后得不到保障，此款内衣，质量太差，收到了东西立马申请退货都被拒绝了，无法的同时要求换码，也被拒绝了，介于这样的售后服务的平台建议大家不要再在上面买东西,4,2,1634007,85D,蓝花灰
b****l,第二次买，质量很好,5,5,1634007,80C,粉花灰
郑****,还可以，要手洗,5,5,1634007,75B,蓝花灰
m****1,很满章,6,5,1634007,85D,粉花灰
m****1,很舒服,6,5,1634007,85D,蓝花灰
1****8,看着不错，还没穿,3,5,1634007,75B,蓝花灰
1****4,穿着舒适,3,5,1634007,85D,粉花灰
1****8,挺好,2,5,1634007,85D,粉花灰
诗****亲,客服都是活死人,6,5,1634007,85D,蓝花灰
m****9,棒,5,5,1634007,75B,蓝花灰
p****n,属于宽松舒适型，夏天穿比较舒服，但是没有聚拢效果。,5,5,1634007,75B,蓝花灰
W****,非常合适，质量也好。,4,5,1634007,80C,蓝花灰
夏****）,非常舒服，推荐,4,5,1634007,85D,蓝花灰
夏****）,非常舒服，推荐,4,5,1634007,80C,粉花灰
m****1,很好,4,5,1634007,75B,蓝花灰
神****8,无印良品的感觉、摸起来很舒服，适合运动时穿。,4,5,1634007,80C,蓝花灰
如****,很舒服,6,5,1634007,75B,粉花灰
x****0,很好买大了,6,5,1634007,85D,蓝花灰
清****珠,非常舒服，大小合适,4,5,1634007,80C,蓝花灰
c****0,舒适 颜色也好,5,5,1634007,75B,蓝花灰
1****2,发货很快。,5,5,1634007,85D,蓝花灰
1****1,舒服的,4,5,1634007,80C,粉花灰
1****9,很清爽的面料很适合夏天，包裹性也不错，唯一感觉略略不足的是感觉比正常内衣的75B要送一点，需要扣到最后一格，不过总体还是很舒适版型也很自然值得推荐。,4,5,1634007,75B,粉花灰
1****1,偏大,4,5,1634007,85D,蓝花灰
1****0,好,6,5,1634007,85D,粉花灰
1****0,好,6,5,1634007,85D,蓝花灰
g****3,很舒服，趁着一次活动一次买了四件,5,5,1634007,80C,粉花灰
g****3,很舒服，趁着一次活动一次买了四件,5,5,1634007,80C,蓝花灰
馨****,满分💯质量和舒适度都很赞,6,5,1634007,80C,蓝花灰
h****糖,很舒服，终于找到舒服的文胸,3,5,1634007,80C,蓝花灰
w****3,不错哦,3,5,1634007,75B,蓝花灰
我****乎,"东西很不错，收藏了，下次再来!,还可以，一分价钱一分货!",6,5,1634007,75B,蓝花灰
航****东,舒服合身,6,5,1634007,75B,蓝花灰
1****2,好,5,5,1634007,75B,粉花灰
慕****蓉,好,5,5,1634007,85D,蓝花灰
1****2,好,5,5,1634007,75B,蓝花灰
m****2,背心穿着很舒服，物流很快,5,5,1634007,80C,蓝花灰
晚****,特别喜欢喜欢喜欢 质量非常好 颜值很高 一看做工就不一般 大牌质量 价格很便宜 性价比很高 好的生活没那么贵 推荐了很多朋友 都夸严选的东西 口碑不错 严选赞赞赞,6,5,1634007,75B,粉花灰
晚****,特别喜欢喜欢喜欢 质量非常好 颜值很高 一看做工就不一般 大牌质量 价格很便宜 性价比很高 好的生活没那么贵 推荐了很多朋友 都夸严选的东西 口碑不错 严选赞赞赞,6,5,1634007,75B,蓝花灰
周****娟,我几乎所有的牌子都是C80正好，这个太大太大了，不是一点点，最里面的一道扣都太大，内衣无法退换，只好垃圾桶去了。,5,1,1634007,80C,粉花灰
d****0,尺寸偏大，无法退货,3,1,1634007,80C,粉花灰
1****2,非常舒适，没有勒的感觉,5,5,1634007,75B,蓝花灰
1****2,非常舒适，没有勒的感觉,5,5,1634007,80C,蓝花灰
1****2,非常舒适，没有勒的感觉,5,5,1634007,75B,粉花灰
1****2,非常舒适，没有勒的感觉,5,5,1634007,80C,粉花灰
m****1,回购了好几个,6,5,1634007,85D,蓝花灰
1****7,宝贝质量不错,3,5,1634007,80C,蓝花灰
1****7,挺好的，,5,5,1634007,80C,粉花灰
1****5,特别舒服贴身,3,5,1634007,80C,粉花灰
m****4,舒适,5,5,1634007,85D,蓝花灰
m****4,舒适,5,5,1634007,85D,粉花灰
杜****,好评,5,5,1634007,80C,蓝花灰
天****乐,很好穿，很合身。,5,5,1634007,75B,粉花灰
天****乐,很好穿，很合身。,5,5,1634007,75B,蓝花灰
z****2,不错，用完再买,5,5,1634007,80C,蓝花灰
天****乐,很好穿，很合身。,5,5,1634007,80C,粉花灰
1****7,非常舒服，适合睡觉穿,6,5,1634007,80C,粉花灰
1****1,很好，舒服,4,5,1634007,75B,蓝花灰
严****欢,挺好的,4,5,1634007,85D,粉花灰
严****欢,挺好的,4,5,1634007,85D,蓝花灰
m****1,好,6,5,1634007,85D,粉花灰
m****1,好,6,5,1634007,85D,蓝花灰
m****2,非常满意，一点都没有束缚感。,5,5,1634007,75B,粉花灰
z****7,很舒服，运动的时候穿,6,5,1634007,75B,蓝花灰
l****g,ok,6,5,1634007,75B,蓝花灰
l****g,ok,6,5,1634007,85D,粉花灰
1****8,收到宝贝一看质量好，用后感觉面料柔软舒适，是我想要的。,3,5,1634007,75B,粉花灰
1****9,这是第二次购买。非常舒适，以前的胸衣通通换掉。,4,5,1634007,85D,蓝花灰
1****6,很舒适，但不聚胸,4,5,1634007,80C,粉花灰
m****6,很好很好,5,5,1634007,85D,粉花灰
1****9,买小了一号，穿不了，好焦人，哎,5,5,1634007,85D,蓝花灰
c****b,里面的垫子一直滑动固定不住。每次洗完就卷在一起。除了舒服之外，没有什么形状可言。,4,3,1634007,80C,蓝花灰
c****y,好穿，舒适,4,5,1634007,80C,粉花灰
c****y,好穿，舒适,4,5,1634007,80C,蓝花灰
1****3,柔软舒适，就是后面的扣子有点磨的感觉,5,4,1634007,80C,蓝花灰
1****2,给妈妈买的 穿着比较舒服,4,5,1634007,85D,蓝花灰
1****8,不错，舒服！,5,5,1634007,75B,粉花灰
m****3,舒适,5,5,1634007,75B,粉花灰
m****1,好,5,5,1634007,75B,粉花灰
温****弦,内衣很大，像大妈穿的，小胸慎购,3,3,1634007,75B,蓝花灰
m****2,穿着舒适，很适合夏天，就是担心多用几次会不会变形，一直信赖严选，希望不会出现这种情况，,5,5,1634007,80C,蓝花灰
琳****,穿着真的舒服！,5,5,1634007,85D,粉花灰
聪****,很好,4,5,1634007,75B,蓝花灰
m****0,舒服，合适,6,5,1634007,75B,蓝花灰
q****2,还没穿穿后再追评,6,5,1634007,75B,粉花灰
1****9,满满的,5,5,1634007,80C,蓝花灰
1****1,赞,5,5,1634007,85D,粉花灰
m****9,1111111111111,6,5,1634007,75B,蓝花灰
1****2,还行吧,5,4,1634007,75B,蓝花灰
m****2,好,6,5,1634007,80C,粉花灰
1****1,大妈款的文胸，压大饼一样的，没型，舒适度也不好，只能在家随便穿穿，这是在严选购物以来最不满意的商品。,4,3,1634007,75B,蓝花灰
ギ****ル,海绵垫又大又薄容易歪和皱,3,2,1634007,75B,蓝花灰
m****1,轻便，好穿,6,5,1634007,80C,蓝花灰
a****4,舒适,5,5,1634007,85D,蓝花灰
小****子,嗯嗯基本上还是满意的,5,5,1634007,75B,粉花灰
l****9,回购的，穿着合适,5,5,1634007,80C,蓝花灰
m****5,不错，舒适。,4,5,1634007,75B,粉花灰
m****1,好,6,5,1634007,75B,粉花灰
m****1,好,6,5,1634007,75B,蓝花灰
x****q,面料舒适，很好,4,5,1634007,80C,粉花灰
透****去,好,5,5,1634007,80C,蓝花灰
透****去,棒,5,5,1634007,80C,粉花灰
朱****南,有点紧，应该买再大一号的,4,5,1634007,75B,蓝花灰
t****a,很好，给婆婆穿的。,5,5,1634007,80C,蓝花灰
1****5,满意的产品,4,5,1634007,75B,蓝花灰
m****9,好,5,5,1634007,80C,粉花灰
1****1,非常非常非常的舒服。喜欢的亲可以放心购买！,4,5,1634007,80C,蓝花灰
阿****道,东西很快就收到了,3,5,1634007,75B,蓝花灰
e****0,好,5,5,1634007,75B,蓝花灰
阿****道,第二次购买了，无钢圈带着舒服,3,5,1634007,75B,粉花灰
s****9,好,6,5,1634007,80C,蓝花灰
s****9,好,6,5,1634007,80C,粉花灰
兔****爷,了解理想和结论的机制就是学习观察的艺术。思想面向将来或根据过去组织而成的观念就是理想，它是一个投射的想法，或者是一个记忆。它是一出皮影戏，是对事实进行的抽象。这个抽象是对现在发生着的事实的逃避，这个对事实的逃避就是痛苦。,4,4,1634007,80C,粉花灰
1****6,舒服,5,5,1634007,80C,蓝花灰
1****0,好,6,5,1634007,85D,蓝花灰
1****4,舒服，质量很好，打算再进两个,5,5,1634007,85D,粉花灰
w****t,还没试穿，感觉有点简陋，先试试吧～,3,4,1634007,75B,蓝花灰
x****0,衣服试穿了，大小还可以！,4,5,1634007,80C,粉花灰
1****4,质量颜色都比较好,5,5,1634007,85D,蓝花灰
1****8,很舒服，可惜买小了点，无法退换有点浪费了，麻烦,3,5,1634007,80C,蓝花灰
k****o,只能家里穿穿,3,5,1634007,75B,粉花灰
1****8,还不错,3,5,1634007,85D,蓝花灰
1****3,非常舒服。,6,5,1634007,75B,蓝花灰
慕****蓉,好,5,5,1634007,80C,粉花灰
小****妮,好,6,5,1634007,85D,粉花灰
m****1,舒服，用于家居穿着，很不错,5,5,1634007,80C,蓝花灰
1****6,看质量应该还可以,4,5,1634007,80C,蓝花灰
1****9,舒适 先，不嘞,6,5,1634007,75B,蓝花灰
1****7,可以，小贵！,4,5,1634007,75B,蓝花灰
之****,第二次购买,5,5,1634007,75B,粉花灰
s****u,舒服还行，但承托性不太好。,5,4,1634007,80C,蓝花灰
朱****南,我准备把插垫缝在里面了，穿起来还行,4,5,1634007,75B,粉花灰
W****q,舒服，而且其实也不是完全没型，可以买！,6,5,1634007,85D,粉花灰
1****8,穿着是挺舒服的，但是胸垫太差劲了，洗了一次就全部变形，看上去凹凸不平的，自己另外上淘宝买的胸垫塞进去用。胸垫严重拉低平均分。,3,3,1634007,80C,蓝花灰
1****1,非常满意，严选就是好,4,5,1634007,75B,蓝花灰
1****1,穿着还可以，就是肩带有点松,5,5,1634007,75B,蓝花灰
b****l,很舒服！,5,5,1634007,80C,蓝花灰
御****魂,很棒～,3,5,1634007,75B,蓝花灰
小****吼,舒服,6,5,1634007,80C,蓝花灰
小****吼,舒服,6,5,1634007,80C,粉花灰
L****孔,非常舒服，塑形功能不大,4,5,1634007,75B,蓝花灰
高****鞋,穿着舒服，夏天就不怕了,4,5,1634007,85D,蓝花灰
p****b,试过还不错,6,5,1634007,75B,粉花灰
1****8,大罩杯，胸小慎买,4,5,1634007,75B,蓝花灰
1****7,满意,3,5,1634007,80C,粉花灰
1****9,不适合小胸吧，是内衣，不能退换，留在大姨妈期间穿吧,3,4,1634007,75B,蓝花灰
1****6,东西挺好的，手感也不错，是我喜欢的款式，薄薄的内衬垫比较满意。,3,5,1634007,80C,蓝花灰
z****6,手感很柔软，很适合中老年人穿，满意。,3,5,1634007,75B,蓝花灰
李****r,胸大不要买……C以上不要买……一点支撑力没有……也没有形状……就是个纯棉背心……穿不了多久坠的胸疼……,2,3,1634007,85D,粉花灰
小****妮,好穿又补了粉色,6,5,1634007,85D,蓝花灰
m****2,穿着很舒服。,5,5,1634007,75B,蓝花灰
z****p,质量好，舒适,4,5,1634007,85D,蓝花灰
1****9,穿上非常舒服。还要继续买。,4,5,1634007,85D,蓝花灰
李****r,胸大不要买……C以上不要买……一点支撑力没有……也没有形状……就是个纯棉背心……穿不了多久坠的胸疼……不明白那些c,2,3,1634007,85D,蓝花灰
i****g,穿起来有点磨…,3,5,1634007,80C,蓝花灰
1****8,穿着是挺舒服的，但是胸垫太差劲了，洗了一次就全部变形，看上去凹凸不平的，自己另外上淘宝买的胸垫塞进去用。,3,5,1634007,80C,粉花灰
海****,好穿,5,5,1634007,80C,粉花灰
1****7,很好,6,5,1634007,75B,粉花灰
w****3,好,6,5,1634007,80C,蓝花灰
m****2,第二次买了，很好用的,5,5,1634007,80C,粉花灰
琳****,很喜欢这个内衣，包裹的很严实的。,5,5,1634007,85D,粉花灰
k****a,穿着还挺舒服的。,3,5,1634007,85D,蓝花灰
༺****༻,试了下，很舒服,5,5,1634007,85D,粉花灰
e****n,很好,4,5,1634007,75B,蓝花灰
l****y,好穿,5,5,1634007,85D,蓝花灰
G****e,还不错 蛮舒服 就是买大了点,5,5,1634007,80C,蓝花灰
吴****华,穿在身上很舒服面料有弹性,2,5,1634007,80C,蓝花灰
m****3,这款真的很舒服继续购买,5,5,1634007,75B,蓝花灰
1****3,质量好，穿着舒服，好评。,3,5,1634007,80C,蓝花灰
3****6,第一次买，应该不错。,4,5,1634007,80C,粉花灰
3****6,第一次买应该不错,4,5,1634007,80C,蓝花灰
m****1,除了没有型，其他都很好,6,5,1634007,80C,粉花灰
1****9,很满意,5,5,1634007,85D,蓝花灰
m****1,非常好,6,5,1634007,75B,粉花灰
E****O,复购,5,5,1634007,80C,粉花灰
1****2,好！！！！,2,5,1634007,85D,蓝花灰
1****6,质量很好 大小合适 穿上很舒服,2,5,1634007,75B,蓝花灰
田****8,很舒服，会回购的,4,5,1634007,80C,蓝花灰
沈****轩,用后再评价吧,4,5,1634007,80C,粉花灰
爱****使,不错，挺舒服的,6,5,1634007,80C,蓝花灰
仙****掌,非常满意的产品,3,5,1634007,85D,粉花灰
1****0,舒服，但是没有聚拢效果，显得好胖,4,5,1634007,80C,蓝花灰
1****9,棉质舒适,6,5,1634007,75B,蓝花灰
1****8,此款一点都不舒服，还没便宜的好！,5,3,1634007,75B,粉花灰
C****5,很舒服,6,5,1634007,75B,蓝花灰
s****7,非常满意,4,5,1634007,80C,蓝花灰
洁****,穿着舒服,3,5,1634007,75B,粉花灰
c****m,很好的，但是现在没有优惠了,4,5,1634007,75B,蓝花灰
1****1,不错！,6,5,1634007,80C,蓝花灰
1****1,不错！,6,5,1634007,80C,粉花灰
宇****子,好,5,5,1634007,80C,粉花灰
1****4,好！！！！！！！,2,5,1634007,85D,粉花灰
1****4,好！！！！！！！！！！,2,5,1634007,85D,蓝花灰
f****i,非常舒服，准备再入一件,3,5,1634007,80C,粉花灰
1****7,穿起来运动很舒服，软软的绵柔感，贴肤。,5,5,1634007,75B,粉花灰
b****6,很舒服，推荐购买！,5,5,1634007,80C,粉花灰
1****4,好！！！！！！！！！！！！,2,5,1634007,85D,粉花灰
布****西,东西面料不错，上身比较舒适，类似于运动背心，不具备聚拢功能，适合运动时穿,5,5,1634007,80C,蓝花灰
1****7,满意。,5,5,1634007,75B,蓝花灰
y****6,还好的，就是聚拢效果好一些就更好了,5,5,1634007,75B,蓝花灰
k****5,好,3,5,1634007,80C,蓝花灰
1****0,给女儿买的，女儿说好！,3,5,1634007,75B,蓝花灰
